Date,Open,High,Low,Close,Volume,Market Cap
03-03-2019,3862.27,3875.48,3836.91,3847.18,7253558152,"67,592,376,373"
03-02-2019,3855.32,3874.61,3832.13,3864.42,7578786076,"67,888,255,371"
03-01-2019,3853.76,3907.80,3851.69,3859.58,7661247975,"67,796,965,743"
28-02-2019,3848.26,3906.06,3845.82,3854.79,8399767798,"67,704,774,107"
27-02-2019,3857.48,3888.80,3787.06,3851.05,8301309684,"67,631,949,500"
26-02-2019,3878.70,3891.58,3837.99,3854.36,7931218996,"67,683,296,223"
25-02-2019,3807.00,3913.71,3807.00,3882.70,9318796067,"68,173,204,651"
24-02-2019,4145.46,4210.64,3793.71,3810.43,10794227451,"66,897,483,404"
23-02-2019,3998.92,4166.29,3968.73,4142.53,8922258316,"72,720,867,208"
22-02-2019,3952.41,4006.54,3950.82,4005.53,7826525254,"70,308,555,857"
21-02-2019,4000.26,4010.01,3940.11,3954.12,7775128102,"69,398,333,876"
20-02-2019,3946.68,4000.49,3926.25,3999.82,8693373948,"70,194,350,042"
19-02-2019,3911.66,4010.88,3908.15,3947.09,9933626655,"69,262,673,238"
18-02-2019,3671.37,3936.67,3669.98,3915.71,9908216640,"68,704,389,994"
17-02-2019,3633.36,3680.54,3619.18,3673.84,7039512503,"64,453,368,779"
16-02-2019,3615.27,3652.84,3615.27,3629.79,5934744052,"63,673,369,195"
15-02-2019,3617.37,3647.80,3608.21,3620.81,6091952231,"63,509,111,125"
14-02-2019,3631.17,3646.26,3607.70,3616.88,6271044418,"63,434,486,052"
13-02-2019,3653.60,3669.75,3617.25,3632.07,6438903823,"63,694,394,519"
02-12-2019,3642.75,3668.59,3618.56,3653.53,6480384532,"64,063,755,250"
02-11-2019,3695.61,3695.61,3642.29,3648.43,6277056434,"63,968,390,250"
02-10-2019,3673.20,3695.04,3640.98,3690.19,6282256903,"64,694,025,951"
02-09-2019,3671.59,3679.94,3646.56,3671.20,6158833645,"64,354,732,475"
02-08-2019,3401.38,3695.61,3391.02,3666.78,7735623101,"64,270,269,953"
02-07-2019,3414.93,3427.95,3394.22,3399.47,5004962683,"59,578,075,991"
02-06-2019,3469.09,3469.09,3398.57,3413.77,5482196038,"59,821,158,612"
02-05-2019,3454.95,3478.15,3451.94,3466.36,5227549545,"60,735,563,490"
02-04-2019,3467.21,3476.22,3442.59,3459.15,5332718886,"60,603,083,461"
02-03-2019,3516.14,3521.39,3447.92,3464.01,5043937584,"60,681,847,608"
02-02-2019,3484.63,3523.29,3467.57,3521.06,5071623601,"61,675,119,055"
02-01-2019,3460.55,3501.95,3431.59,3487.95,5422926707,"61,088,747,491"
31-01-2019,3485.41,3504.80,3447.92,3457.79,5831198271,"60,553,903,927"
30-01-2019,3443.90,3495.17,3429.39,3486.18,5955112627,"61,044,262,622"
29-01-2019,3468.87,3476.07,3400.82,3448.12,5897159493,"60,371,874,099"
28-01-2019,3584.28,3586.75,3439.23,3470.45,6908930483,"60,756,570,314"
27-01-2019,3604.69,3612.67,3567.25,3583.97,5570752966,"62,737,274,093"
26-01-2019,3599.72,3654.93,3593.35,3602.46,5098183235,"63,054,898,963"
25-01-2019,3607.39,3612.93,3575.60,3599.77,5265847539,"63,000,985,908"
24-01-2019,3584.50,3616.09,3569.09,3600.87,5262869046,"63,014,066,012"
23-01-2019,3605.56,3623.07,3565.31,3585.12,5433755649,"62,731,361,272"
22-01-2019,3575.08,3620.75,3539.72,3604.58,5313623556,"63,065,139,424"
21-01-2019,3600.37,3608.84,3558.54,3576.03,5004347059,"62,559,869,612"
20-01-2019,3725.45,3743.39,3583.02,3601.01,5582489560,"62,990,143,284"
19-01-2019,3652.38,3758.53,3652.38,3728.57,5955691380,"65,214,103,659"
18-01-2019,3677.99,3682.52,3637.08,3657.84,5002961727,"63,970,991,867"
17-01-2019,3651.87,3680.14,3621.96,3678.56,5464420383,"64,327,048,255"
16-01-2019,3631.51,3685.78,3624.67,3655.01,5394457145,"63,909,348,776"
15-01-2019,3704.22,3720.15,3619.95,3630.68,5537192302,"63,477,817,959"
14-01-2019,3557.31,3727.84,3552.29,3706.05,5651384490,"64,789,619,995"
13-01-2019,3658.87,3674.76,3544.93,3552.95,4681302466,"62,106,461,671"
01-12-2019,3686.97,3698.98,3653.81,3661.30,4778170883,"63,994,140,882"
01-11-2019,3674.02,3713.88,3653.07,3687.37,5538712865,"64,443,301,117"
01-10-2019,4034.41,4064.07,3659.17,3678.92,6874143796,"64,288,932,886"
01-09-2019,4031.55,4068.40,4022.66,4035.30,5115905225,"70,508,733,459"
01-08-2019,4028.47,4109.02,3996.96,4030.85,5306593305,"70,422,743,854"
01-07-2019,4078.59,4092.61,4020.89,4025.25,5228625637,"70,316,305,580"
01-06-2019,3836.52,4093.30,3826.51,4076.63,5597027440,"71,206,795,853"
01-05-2019,3851.97,3904.90,3836.90,3845.19,5137609824,"67,157,570,935"
01-04-2019,3832.04,3865.93,3783.85,3857.72,4847965467,"67,368,333,500"
01-03-2019,3931.05,3935.69,3826.22,3836.74,4530215219,"66,994,920,903"
01-02-2019,3849.22,3947.98,3817.41,3943.41,5244856836,"68,849,856,732"
01-01-2019,3746.71,3850.91,3707.23,3843.52,4324200990,"67,098,634,181"
31-12-2018,3866.84,3868.74,3725.87,3742.70,4661840806,"65,331,499,158"
30-12-2018,3822.38,3901.91,3797.22,3865.95,4770578575,"67,475,512,827"
29-12-2018,3932.49,3963.76,3820.41,3820.41,4991655917,"66,672,244,158"
28-12-2018,3653.13,3956.14,3642.63,3923.92,5631554348,"68,471,837,969"
27-12-2018,3854.69,3874.42,3645.45,3654.83,5130222366,"63,768,757,101"
26-12-2018,3819.67,3893.36,3769.86,3857.30,5326547918,"67,292,819,465"
25-12-2018,4081.03,4089.56,3760.02,3815.49,6158207293,"66,556,033,172"
24-12-2018,4000.33,4271.79,4000.33,4078.60,7240968501,"71,137,548,589"
23-12-2018,4020.99,4085.72,3976.41,3998.98,6151275490,"69,741,217,417"
22-12-2018,3898.08,4014.18,3855.74,4014.18,5605823233,"69,997,508,295"
21-12-2018,4133.70,4198.43,3850.95,3896.54,7206015706,"67,937,650,255"
20-12-2018,3742.20,4191.23,3728.97,4134.44,8927129279,"72,078,243,771"
19-12-2018,3706.82,3949.32,3687.23,3745.95,6810689119,"65,299,132,785"
18-12-2018,3544.76,3701.35,3487.17,3696.06,5911325473,"64,422,587,801"
17-12-2018,3253.12,3597.92,3253.12,3545.86,5409247918,"61,798,926,687"
16-12-2018,3236.27,3305.75,3233.82,3252.84,3744248994,"56,685,436,644"
15-12-2018,3244.00,3275.38,3191.30,3236.76,3551763561,"56,400,691,425"
14-12-2018,3311.75,3329.56,3206.54,3242.48,4372763663,"56,494,379,457"
13-12-2018,3487.88,3489.74,3298.13,3313.68,4343372456,"57,728,688,216"
12-12-2018,3421.46,3534.23,3413.48,3486.95,4139364829,"60,741,625,426"
12-11-2018,3497.55,3513.18,3392.25,3424.59,4696765188,"59,650,201,102"
12-10-2018,3612.05,3647.33,3470.14,3502.66,5020968740,"61,004,445,982"
12-09-2018,3473.23,3685.31,3469.09,3614.23,4947372847,"62,942,160,928"
12-08-2018,3421.91,3506.04,3350.65,3476.11,5305024497,"60,531,278,392"
12-07-2018,3512.59,3512.59,3280.23,3419.94,6835615448,"59,547,645,578"
12-06-2018,3754.07,3874.97,3521.10,3521.10,5878333109,"61,303,965,508"
12-05-2018,3958.89,3969.54,3753.99,3753.99,5302481574,"65,352,496,336"
12-04-2018,3886.29,4075.63,3832.75,3956.89,5028069239,"68,878,292,608"
12-03-2018,4147.32,4155.98,3840.45,3894.13,5089570994,"67,779,050,170"
12-02-2018,4200.73,4301.52,4110.98,4139.88,5262697895,"72,050,487,506"
12-01-2018,4024.46,4309.38,3969.71,4214.67,5375314093,"73,346,194,969"
30-11-2018,4289.09,4322.98,3942.82,4017.27,6048016717,"69,904,637,061"
29-11-2018,4269.00,4413.02,4145.77,4278.85,6503347767,"74,451,016,927"
28-11-2018,3822.47,4385.90,3822.47,4257.42,7280280000,"74,072,560,088"
27-11-2018,3765.95,3862.96,3661.01,3820.72,5998720000,"66,468,970,322"
26-11-2018,4015.07,4107.14,3643.92,3779.13,6476900000,"65,739,289,046"
25-11-2018,3880.78,4120.87,3585.06,4009.97,6825640000,"69,749,265,801"
24-11-2018,4347.69,4413.09,3795.16,3880.76,4679500000,"67,495,633,205"
23-11-2018,4360.70,4396.42,4195.68,4347.11,4871490000,"75,598,851,166"
22-11-2018,4611.57,4629.64,4365.64,4365.94,4569370000,"75,919,439,809"
21-11-2018,4465.54,4675.73,4343.98,4602.17,6120120000,"80,020,171,047"
20-11-2018,4863.93,4951.61,4272.11,4451.87,8428290000,"77,401,044,320"
19-11-2018,5620.78,5620.78,4842.91,4871.49,7039560000,"84,688,539,692"
18-11-2018,5559.74,5653.61,5559.74,5623.54,4159680000,"97,753,714,643"
17-11-2018,5578.58,5578.58,5519.56,5554.33,4303150000,"96,542,098,114"
16-11-2018,5645.32,5657.02,5498.94,5575.55,5279320000,"96,900,828,780"
15-11-2018,5736.15,5774.82,5358.38,5648.03,7032140000,"98,151,606,541"
14-11-2018,6351.24,6371.55,5544.09,5738.35,7398940000,"99,712,077,259"
13-11-2018,6373.19,6395.27,6342.67,6359.49,4503800000,"110,494,466,204"
11-12-2018,6411.76,6434.21,6360.47,6371.27,4295770000,"110,689,666,528"
11-11-2018,6413.63,6423.25,6350.17,6411.27,3939060000,"111,373,453,740"
11-10-2018,6386.13,6437.28,6385.31,6409.22,3705320000,"111,326,145,314"
11-09-2018,6442.60,6456.46,6373.37,6385.62,4346820000,"110,905,767,441"
11-08-2018,6522.27,6536.92,6438.53,6453.72,4665260000,"112,078,367,037"
11-07-2018,6468.50,6552.16,6468.31,6530.14,4941260000,"113,395,632,955"
11-06-2018,6433.38,6463.55,6408.16,6461.01,4700040000,"112,095,603,776"
11-05-2018,6363.62,6480.59,6363.62,6419.66,4174800000,"111,456,211,022"
11-04-2018,6365.47,6388.63,6294.57,6376.13,4390020000,"110,689,215,104"
11-03-2018,6387.24,6400.07,6342.37,6361.26,3658640000,"110,421,212,888"
11-02-2018,6378.92,6396.86,6327.38,6388.44,4234870000,"110,880,236,966"
11-01-2018,6318.14,6547.14,6311.83,6377.78,3789400000,"110,683,820,788"
31-10-2018,6336.99,6349.16,6316.88,6317.61,4191240000,"109,627,117,226"
30-10-2018,6337.04,6364.99,6310.14,6334.27,3781100000,"109,903,543,419"
29-10-2018,6492.35,6503.60,6306.99,6332.63,4199910000,"109,862,898,081"
28-10-2018,6482.66,6502.28,6447.91,6486.39,3445190000,"112,518,434,372"
27-10-2018,6480.84,6507.41,6453.53,6480.38,3393250000,"112,403,001,148"
26-10-2018,6468.44,6498.29,6449.61,6474.75,3306050000,"112,294,341,019"
25-10-2018,6484.65,6504.65,6447.03,6476.29,3230550000,"112,309,554,478"
24-10-2018,6478.89,6521.99,6468.86,6495.84,3424670000,"112,637,293,966"
23-10-2018,6472.36,6506.01,6451.27,6475.74,3716150000,"112,279,779,884"
22-10-2018,6486.05,6543.80,6462.98,6487.16,3672860000,"112,465,213,723"
21-10-2018,6490.09,6556.38,6476.00,6482.35,3253610000,"112,369,106,369"
20-10-2018,6460.92,6497.72,6449.00,6489.19,3379130000,"112,476,559,221"
19-10-2018,6478.07,6493.68,6445.31,6465.41,3578870000,"112,052,990,522"
18-10-2018,6542.33,6567.54,6450.04,6476.71,3924080000,"112,237,252,159"
17-10-2018,6590.52,6601.21,6517.45,6544.43,4088420000,"113,399,343,801"
16-10-2018,6601.41,6673.59,6571.37,6596.11,4074800000,"114,283,707,152"
15-10-2018,6292.64,6965.06,6258.68,6596.54,7370770000,"114,280,022,340"
14-10-2018,6288.49,6363.21,6280.15,6290.93,3085320000,"108,972,590,373"
13-10-2018,6278.08,6308.51,6259.81,6285.99,3064030000,"108,878,136,724"
10-12-2018,6239.25,6328.50,6236.47,6274.58,3783500000,"108,669,526,315"
10-11-2018,6586.74,6586.74,6243.74,6256.24,5181640000,"108,341,572,839"
10-10-2018,6640.29,6640.29,6538.96,6585.53,3787650000,"114,030,835,912"
10-09-2018,6653.08,6661.41,6606.94,6642.64,3580810000,"115,007,759,484"
10-08-2018,6600.19,6675.06,6576.04,6652.23,3979460000,"115,162,906,843"
10-07-2018,6590.68,6641.49,6557.04,6602.95,3306630000,"114,298,880,311"
10-06-2018,6622.45,6628.54,6577.80,6588.31,3259740000,"114,033,598,927"
10-05-2018,6574.15,6623.62,6557.41,6622.48,3671500000,"114,614,764,674"
10-04-2018,6497.91,6603.31,6497.91,6576.69,3838410000,"113,811,343,543"
10-03-2018,6553.86,6571.46,6454.03,6502.59,3887310000,"112,516,993,837"
10-02-2018,6593.24,6611.84,6537.90,6556.10,3979260000,"113,431,019,760"
10-01-2018,6619.85,6653.30,6549.08,6589.62,4000970000,"113,999,846,113"
30-09-2018,6604.71,6643.78,6566.54,6625.56,4002280000,"114,608,519,470"
29-09-2018,6643.10,6643.10,6511.65,6601.96,4363690000,"114,186,839,964"
28-09-2018,6678.75,6785.03,6598.32,6644.13,5014430000,"114,903,584,220"
27-09-2018,6495.29,6712.10,6464.95,6676.75,4606810000,"115,454,861,756"
26-09-2018,6452.79,6585.91,6397.89,6495.00,4437300000,"112,300,336,125"
25-09-2018,6603.64,6603.64,6381.86,6446.47,4726180000,"111,450,035,114"
24-09-2018,6704.77,6713.56,6580.90,6595.41,4177310000,"114,011,060,309"
23-09-2018,6715.32,6766.15,6679.42,6710.63,4197500000,"115,990,387,532"
22-09-2018,6735.05,6814.56,6616.80,6721.98,4509660000,"116,173,876,360"
21-09-2018,6513.87,6794.33,6496.36,6734.95,6531940000,"116,385,068,032"
20-09-2018,6398.85,6529.26,6395.95,6519.67,4348110000,"112,653,130,183"
19-09-2018,6371.85,6448.46,6208.34,6398.54,4431340000,"110,547,735,544"
18-09-2018,6280.91,6384.18,6265.71,6371.30,4180090000,"110,064,685,348"
17-09-2018,6514.06,6540.21,6257.52,6281.20,3910780000,"108,497,127,334"
16-09-2018,6536.68,6544.33,6460.10,6517.18,3273730000,"112,562,367,224"
15-09-2018,6509.40,6561.72,6493.55,6543.20,3216300000,"113,000,324,618"
14-09-2018,6515.41,6596.10,6456.17,6512.71,4076220000,"112,462,453,186"
13-09-2018,6354.24,6535.41,6354.24,6517.31,4210910000,"112,530,970,182"
09-12-2018,6317.01,6363.87,6265.09,6351.80,4064230000,"109,661,521,297"
09-11-2018,6331.88,6398.92,6260.21,6321.20,3849910000,"109,119,948,884"
09-10-2018,6301.57,6374.98,6292.76,6329.70,3714100000,"109,255,603,474"
09-09-2018,6223.38,6446.26,6201.22,6300.86,3671890000,"108,747,090,915"
09-08-2018,6460.17,6534.25,6197.52,6225.98,3835060000,"107,442,122,871"
09-07-2018,6528.92,6555.29,6396.87,6467.07,4264680000,"111,590,424,587"
09-06-2018,6755.14,6755.14,6404.72,6529.17,5523470000,"112,649,565,532"
09-05-2018,7361.46,7388.43,6792.83,6792.83,5800460000,"117,185,657,641"
09-04-2018,7263.00,7388.26,7255.44,7361.66,4273640000,"126,986,882,925"
09-03-2018,7279.03,7317.94,7208.15,7260.06,4087760000,"125,222,785,390"
09-02-2018,7189.58,7306.31,7132.16,7272.72,4329540000,"125,427,780,027"
09-01-2018,7044.81,7242.29,7038.05,7193.25,4116050000,"124,044,625,438"
31-08-2018,6973.97,7057.17,6920.16,7037.58,4495650000,"121,346,613,238"
30-08-2018,7043.76,7072.69,6834.69,6978.23,4463250000,"120,309,828,156"
29-08-2018,7091.71,7113.30,6970.82,7047.16,4145880000,"121,484,666,374"
28-08-2018,6891.08,7109.56,6882.34,7096.28,4659940000,"122,319,195,736"
27-08-2018,6710.80,6884.64,6689.71,6884.64,4019000000,"118,657,885,712"
26-08-2018,6754.64,6774.75,6620.75,6707.26,3295500000,"115,585,205,491"
25-08-2018,6719.95,6789.63,6700.96,6763.19,3312600000,"116,534,497,933"
24-08-2018,6551.52,6719.96,6498.64,6719.96,4097820000,"115,778,358,839"
23-08-2018,6371.34,6546.54,6371.34,6534.88,3426180000,"112,577,436,411"
22-08-2018,6486.25,6816.79,6310.11,6376.71,4668110000,"109,840,902,181"
21-08-2018,6301.07,6500.87,6298.24,6488.76,3377180000,"111,758,100,192"
20-08-2018,6500.51,6536.92,6297.93,6308.53,3665100000,"108,642,191,682"
19-08-2018,6422.57,6537.98,6361.55,6506.07,3311170000,"112,031,838,393"
18-08-2018,6583.43,6617.35,6353.73,6423.76,3984520000,"110,603,014,928"
17-08-2018,6340.91,6582.50,6324.97,6580.63,4992990000,"113,290,724,406"
16-08-2018,6294.23,6473.50,6276.41,6334.73,4328420000,"109,045,250,379"
15-08-2018,6221.42,6588.49,6221.42,6308.52,4895450000,"108,581,773,101"
14-08-2018,6287.66,6287.94,5971.05,6199.71,5301700000,"106,696,389,129"
13-08-2018,6341.36,6537.05,6225.72,6297.57,4083980000,"108,369,686,635"
08-12-2018,6283.65,6409.85,6237.50,6322.69,5665250000,"108,790,259,014"
08-11-2018,6185.79,6455.74,6109.03,6295.73,4047850000,"108,314,257,212"
08-10-2018,6571.42,6591.26,6124.52,6184.71,4528680000,"106,390,927,598"
08-09-2018,6305.56,6625.73,6249.07,6568.23,4267040000,"112,973,963,230"
08-08-2018,6746.85,6746.85,6226.22,6305.80,5064430000,"108,448,409,560"
08-07-2018,6958.32,7146.56,6748.24,6753.12,4682800000,"116,128,339,800"
08-06-2018,7062.94,7166.55,6890.54,6951.80,3925900000,"119,531,508,535"
08-05-2018,7031.08,7102.77,6940.70,7068.48,3679110000,"121,526,079,384"
08-04-2018,7438.67,7497.49,6984.07,7032.85,4268390000,"120,899,698,889"
08-03-2018,7562.14,7562.14,7328.65,7434.39,4627150000,"127,785,826,655"
08-02-2018,7634.19,7712.77,7523.44,7567.15,4214110000,"130,052,066,760"
08-01-2018,7769.04,7769.04,7504.95,7624.91,4797620000,"131,030,166,771"
31-07-2018,8181.20,8181.53,7696.93,7780.44,5287530000,"133,688,476,220"
30-07-2018,8221.58,8235.50,7917.50,8180.48,5551400000,"140,547,190,784"
29-07-2018,8205.82,8272.26,8141.18,8218.46,4107190016,"141,185,844,808"
28-07-2018,8169.06,8222.85,8110.77,8192.15,3988750080,"140,716,560,550"
27-07-2018,7950.40,8262.66,7839.76,8165.01,5195879936,"140,235,573,607"
26-07-2018,8176.85,8290.33,7878.71,7951.58,4899089920,"136,553,079,708"
25-07-2018,8379.66,8416.87,8086.36,8181.39,5845400064,"140,482,950,401"
24-07-2018,7716.51,8424.27,7705.50,8424.27,7277689856,"144,634,918,474"
23-07-2018,7414.71,7771.50,7409.10,7711.11,5132480000,"132,375,368,459"
22-07-2018,7417.80,7537.95,7383.82,7418.49,3695460096,"127,336,615,249"
21-07-2018,7352.72,7437.64,7262.41,7419.29,3726609920,"127,333,468,174"
20-07-2018,7467.40,7594.67,7323.26,7354.13,4936869888,"126,202,570,251"
19-07-2018,7378.20,7494.46,7295.46,7466.86,5111629824,"128,122,730,711"
18-07-2018,7315.32,7534.99,7280.47,7370.78,6103410176,"126,458,165,406"
17-07-2018,6739.65,7387.24,6684.17,7321.04,5961950208,"125,588,963,706"
16-07-2018,6357.01,6741.75,6357.01,6741.75,4725799936,"115,638,203,962"
15-07-2018,6272.70,6403.46,6256.51,6359.64,3285459968,"109,074,579,938"
14-07-2018,6247.50,6298.19,6212.22,6276.12,2923670016,"107,631,453,835"
13-07-2018,6235.03,6310.55,6192.24,6238.05,3805400064,"106,968,440,793"
07-12-2018,6396.78,6397.10,6136.42,6228.81,3770170112,"106,798,864,820"
07-11-2018,6330.77,6444.96,6330.47,6394.71,3644859904,"109,631,867,446"
07-10-2018,6739.21,6767.74,6320.72,6329.95,4052430080,"108,511,009,626"
07-09-2018,6775.08,6838.68,6724.34,6741.75,3718129920,"115,557,889,495"
07-08-2018,6857.80,6885.91,6747.98,6773.88,3386210048,"116,097,021,279"
07-07-2018,6668.71,6863.99,6579.24,6856.93,3961080064,"117,506,606,000"
07-06-2018,6638.69,6700.94,6533.55,6673.50,4313959936,"114,350,502,582"
07-05-2018,6599.71,6749.54,6546.65,6639.14,4999240192,"113,748,385,620"
07-04-2018,6550.87,6771.92,6450.46,6597.55,4176689920,"113,024,522,547"
07-03-2018,6596.66,6671.37,6447.75,6529.59,4672309760,"111,849,428,104"
07-02-2018,6380.38,6683.86,6305.70,6614.18,4396930048,"113,288,832,522"
07-01-2018,6411.68,6432.85,6289.29,6385.82,4788259840,"109,366,024,632"
30-06-2018,6214.22,6465.51,6214.22,6404.00,4543860224,"109,665,618,200"
29-06-2018,5898.13,6261.66,5835.75,6218.30,3966230016,"106,474,707,240"
28-06-2018,6153.16,6170.41,5873.05,5903.44,3467800064,"101,072,353,482"
27-06-2018,6084.40,6180.00,6052.85,6157.13,3296219904,"105,403,600,614"
26-06-2018,6253.55,6290.16,6093.67,6093.67,3279759872,"104,307,939,200"
25-06-2018,6171.97,6327.37,6119.68,6249.18,5500810240,"106,958,465,208"
24-06-2018,6164.28,6223.78,5826.41,6173.23,4566909952,"105,646,571,668"
23-06-2018,6090.10,6224.82,6071.81,6162.48,3431360000,"105,449,276,520"
22-06-2018,6737.88,6747.08,6006.60,6083.69,5079810048,"104,088,814,967"
21-06-2018,6780.09,6810.94,6715.17,6729.74,3529129984,"115,129,700,024"
20-06-2018,6770.76,6821.56,6611.88,6776.55,3888640000,"115,916,357,344"
19-06-2018,6742.39,6822.50,6709.92,6769.94,4057029888,"115,789,919,278"
18-06-2018,6510.07,6781.14,6446.68,6734.82,4039200000,"115,176,197,712"
17-06-2018,6545.53,6589.11,6499.27,6499.27,3104019968,"111,134,754,810"
16-06-2018,6455.45,6592.49,6402.29,6550.16,3194170112,"111,992,015,616"
15-06-2018,6674.08,6681.08,6433.87,6456.58,3955389952,"110,378,702,283"
14-06-2018,6342.75,6707.14,6334.46,6675.35,5138710016,"114,106,009,748"
13-06-2018,6596.88,6631.66,6285.63,6349.90,5052349952,"108,530,585,830"
06-12-2018,6905.82,6907.96,6542.08,6582.36,4654380032,"112,491,874,164"
06-11-2018,6799.29,6910.18,6706.63,6906.92,4745269760,"118,025,877,189"
06-10-2018,7499.55,7499.55,6709.07,6786.02,5804839936,"115,948,312,827"
06-09-2018,7632.52,7683.58,7531.98,7531.98,3845220096,"128,682,085,689"
06-08-2018,7685.14,7698.19,7558.40,7624.92,4227579904,"130,256,218,613"
06-07-2018,7650.82,7741.27,7650.82,7678.24,4485799936,"131,153,169,176"
06-06-2018,7625.97,7680.43,7502.01,7653.98,4692259840,"130,725,095,161"
06-05-2018,7500.90,7643.23,7397.00,7633.76,4961739776,"130,365,918,088"
06-04-2018,7722.53,7753.82,7474.04,7514.47,4993169920,"128,312,205,314"
06-03-2018,7632.09,7754.89,7613.04,7720.25,4851760128,"131,808,021,256"
06-02-2018,7536.72,7695.83,7497.26,7643.45,4939299840,"130,481,526,036"
06-01-2018,7500.70,7604.73,7407.34,7541.45,4921460224,"128,725,854,692"
31-05-2018,7406.15,7608.90,7361.13,7494.17,5127130112,"127,902,999,390"
30-05-2018,7469.73,7573.77,7313.60,7406.52,4922540032,"126,391,893,474"
29-05-2018,7129.46,7526.42,7090.68,7472.59,5662660096,"127,502,651,064"
28-05-2018,7371.31,7419.05,7100.89,7135.99,5040600064,"121,747,389,422"
27-05-2018,7362.08,7381.74,7270.96,7368.22,4056519936,"125,695,017,596"
26-05-2018,7486.48,7595.16,7349.12,7355.88,4051539968,"125,469,061,263"
25-05-2018,7592.30,7659.14,7392.65,7480.14,4867829760,"127,573,690,458"
24-05-2018,7561.12,7738.60,7331.14,7587.34,6049220096,"129,385,391,552"
23-05-2018,8037.08,8054.66,7507.88,7557.82,6491120128,"128,868,479,514"
22-05-2018,8419.87,8423.25,8004.58,8041.78,5137010176,"137,104,106,176"
21-05-2018,8522.33,8557.52,8365.12,8418.99,5154990080,"143,518,943,480"
20-05-2018,8246.99,8562.41,8205.24,8513.25,5191059968,"145,109,512,565"
19-05-2018,8255.73,8372.06,8183.35,8247.18,4712399872,"140,559,162,894"
18-05-2018,8091.83,8274.12,7974.82,8250.97,5764190208,"140,607,667,610"
17-05-2018,8370.05,8445.54,8054.12,8094.32,5862530048,"137,923,772,714"
16-05-2018,8504.41,8508.43,8175.49,8368.83,6760220160,"142,587,497,878"
15-05-2018,8705.19,8836.19,8456.45,8510.38,6705710080,"144,979,744,412"
14-05-2018,8713.10,8881.12,8367.97,8716.79,7364149760,"148,480,275,422"
13-05-2018,8515.49,8773.55,8395.12,8723.94,5866379776,"148,587,777,457"
05-12-2018,8441.44,8664.86,8223.50,8504.89,6821380096,"144,841,040,789"
05-11-2018,9052.96,9052.96,8394.46,8441.49,8488520192,"143,743,802,092"
05-10-2018,9325.96,9396.04,9040.52,9043.94,6906699776,"153,988,453,198"
05-09-2018,9223.73,9374.76,9031.62,9325.18,7226890240,"158,758,858,205"
05-08-2018,9380.87,9462.75,9127.77,9234.82,7415869952,"157,202,142,973"
05-07-2018,9645.67,9665.85,9231.53,9373.01,7394019840,"159,538,115,686"
05-06-2018,9845.31,9940.14,9465.25,9654.80,7222280192,"164,316,605,278"
05-05-2018,9700.28,9964.50,9695.12,9858.15,7651939840,"167,759,953,654"
05-04-2018,9695.50,9779.20,9585.96,9700.76,8217829888,"165,062,796,742"
05-03-2018,9233.97,9798.33,9188.15,9743.86,10207299584,"165,778,380,092"
05-02-2018,9104.60,9256.52,9015.14,9235.92,7558159872,"157,119,854,754"
05-01-2018,9251.47,9255.88,8891.05,9119.01,7713019904,"155,114,132,125"
30-04-2018,9426.11,9477.14,9166.81,9240.55,8673920000,"157,163,847,314"
29-04-2018,9346.41,9531.49,9193.71,9419.08,8853000192,"160,182,287,342"
28-04-2018,8939.27,9412.09,8931.99,9348.48,7805479936,"158,963,068,374"
27-04-2018,9290.63,9375.47,8987.05,8987.05,7566289920,"152,802,874,822"
26-04-2018,8867.32,9281.51,8727.09,9281.51,8970559488,"157,793,327,246"
25-04-2018,9701.03,9745.32,8799.84,8845.74,11083100160,"150,369,282,696"
24-04-2018,8934.34,9732.61,8927.83,9697.50,10678800384,"164,833,256,250"
23-04-2018,8794.39,8958.55,8788.81,8930.88,6925190144,"151,784,994,312"
22-04-2018,8925.06,9001.64,8779.61,8802.46,6629899776,"149,585,589,886"
21-04-2018,8848.79,8997.57,8652.15,8895.58,7548550144,"151,150,137,128"
20-04-2018,8286.88,8880.23,8244.54,8845.83,8438110208,"150,287,113,368"
19-04-2018,8159.27,8298.69,8138.78,8294.31,7063209984,"140,902,801,023"
18-04-2018,7944.43,8197.80,7886.01,8163.42,6529909760,"138,661,092,884"
17-04-2018,8071.66,8285.96,7881.72,7902.09,6900879872,"134,206,623,206"
16-04-2018,8337.57,8371.15,7925.73,8058.67,5631309824,"136,849,408,643"
15-04-2018,7999.33,8338.42,7999.33,8329.11,5244480000,"141,427,138,383"
14-04-2018,7874.67,8140.71,7846.00,7986.24,5191430144,"135,589,384,440"
13-04-2018,7901.09,8183.96,7758.93,7895.96,7764460032,"134,043,001,354"
04-12-2018,6955.38,7899.23,6806.51,7889.25,8906250240,"133,912,618,634"
04-11-2018,6843.47,6968.32,6817.59,6968.32,4641889792,"118,267,198,080"
04-10-2018,6795.44,6872.41,6704.15,6834.76,4272750080,"115,978,358,964"
04-09-2018,7044.32,7178.11,6661.99,6770.73,4894060032,"114,886,335,694"
04-08-2018,6919.98,7111.56,6919.98,7023.52,3652499968,"119,162,880,482"
04-07-2018,6630.51,7050.54,6630.51,6911.09,3976610048,"117,241,368,688"
04-06-2018,6815.96,6857.49,6575.00,6636.32,3766810112,"112,565,173,568"
